         x            y         Side    Disk   Ring  Module
      -3.15767      7.70337      1      10      1      7
      -3.225      7.50052      1      10      1      7
      -4.43021      9.0775      1      10      1      7
      -4.45719      8.81656      1      10      1      7
      -3.49444      6.19467      1      10      1      7
      -4.32497      7.18726      1      10      1      7
      -4.84402      7.13628      1      10      1      7
      -4.33085      5.82468      1      10      1      7
      -4.87363      7.15786      1      10      1      8
      -4.31595      6.03069      1      10      1      8
      -5.01433      6.02608      1      10      1      8
      -4.82124      5.46877      1      10      1      8
      -4.56668      5.12868      1      10      1      8
      -5.195      5.54422      1      10      1      8
      -6.47077      6.63091      1      10      1      8
      -5.02356      4.65763      1      10      1      8
      -7.18475      6.77602      1      10      1      8
      -4.8969      4.01125      1      10      1      8
      -5.8426      4.81553      1      10      1      8
      -5.23726      4.08998      1      10      1      8
      -5.86905      4.67581      1      10      1      8
      -5.41505      4.03961      1      10      1      8
      -7.19049      4.95427      1      10      1      8
      -5.81387      4.79311      1      10      1      9
      -5.88327      4.63487      1      10      1      9
      -5.21514      4.0717      1      10      1      9
      -7.01526      4.90511      1      10      1      9
      -7.15698      4.56572      1      10      1      9
      -5.6086      3.56412      1      10      1      9
      -6.59593      3.72134      1      10      1      9
      -7.64651      4.08305      1      10      1      9
      -6.38334      3.08007      1      10      1      9
      -7.37899      2.86811      1      10      1      9
      -8.48121      3.04243      1      10      1      9
      -7.09494      2.03631      1      10      1      9
      -9.90754      3.22016      1      10      1      9
      -8.51458      3.05711      1      10      1      10
      -9.94573      3.23696      1      10      1      10
      -7.66346      2.79901      1      10      1      10
      -9.84818      3.08483      1      10      1      10
      -6.75872      2.49552      1      10      1      10
      -10.0477      2.97692      1      10      1      10
      -7.12389      2.04586      1      10      1      10
      -7.66959      1.73639      1      10      1      10
      -7.62119      1.40198      1      10      1      10
      -7.99798      1.26296      1      10      1      10
      -7.61407      0.614924      1      10      1      10
      -8.55077      0.396686      1      10      1      10
      -8.77628      0.282739      1      10      1      11
      -8.59626      -0.685441      1      10      1      11
      -6.51908      -0.744602      1      10      1      11
      -10.1419      -2.05586      1      10      1      11
      -7.25451      -1.66916      1      10      1      11
      -7.59759      -2.11781      1      10      1      11
      -6.24333      -2.35766      1      10      1      11
      -7.41366      -2.12988      1      10      1      12
      -9.24613      -3.12894      1      10      1      12
      -6.24952      -2.39445      1      10      1      12
      -8.51993      -4.20504      1      10      1      12
      -5.48044      -3.13203      1      10      1      12
      -7.51748      -4.37888      1      10      1      12
      -7.24862      -5.04253      1      10      1      12
      -6.34227      -4.92486      1      10      1      12
      -6.70396      -5.20735      1      10      1      12
      -5.33448      -4.5479      1      10      1      12
      -7.18706      -5.12761      1      10      1      13
      -6.6476      -5.17152      1      10      1      13
      -6.31282      -4.91164      1      10      1      13
      -6.37326      -6.96081      1      10      1      13
      -5.86408      -6.93615      1      10      1      13
      -5.36642      -7.23141      1      10      1      13
      -4.33477      -6.4614      1      10      1      13
      -4.74589      -6.87501      1      10      1      13
      -5.39523      -7.25992      1      10      1      14
      -5.3775      -7.26456      1      10      1      14
      -4.76167      -6.90857      1      10      1      14
      -4.06816      -6.31568      1      10      1      14
      -3.87612      -6.6519      1      10      1      14
      -3.56071      -6.92497      1      10      1      14
      -2.92652      -8.0234      1      10      1      14
      -2.82935      -8.0392      1      10      1      14
      -2.77072      -8.11796      1      10      1      14
      -2.58106      -7.9747      1      10      1      14
      -1.66506      -6.49756      1      10      1      14
      -2.37741      -8.19083      1      10      1      14
      -2.09163      -7.80834      1      10      1      14
      -2.88892      -8.00399      1      10      1      15
      -2.73687      -7.80742      1      10      1      15
      -2.72326      -8.03023      1      10      1      15
      -2.83019      -8.86201      1      10      1      15
      -2.6982      -8.0342      1      10      1      15
      -2.12415      -7.74603      1      10      1      15
